column,711,161,59,2290,33,272,307,172,115,399,234,101,1145,199,259,717,280,506,727,419,49,173,1112,91,336,1042,6,1154,23,393
399,1.483,0.387,0.172,-0.044,-0.030,-0.087,-0.216,-0.242,-0.036,2.108,-0.075,-0.266,-0.224,-0.164,-0.345,-0.286,-0.324,-0.272,-0.209,-0.412,-0.317,-0.313,-0.328,-0.381,-0.386,-0.398,-0.344,-0.432,-0.423,-0.297
234,1.579,0.345,1.349,0.041,0.044,0.005,-0.301,-0.237,0.257,-0.075,2.218,-0.284,-0.157,0.014,-0.300,-0.196,-0.337,-0.225,0.001,-0.422,-0.298,-0.285,-0.276,-0.302,-0.403,-0.341,-0.351,-0.415,-0.415,0.210
101,1.470,0.760,-0.036,-0.157,-0.167,-0.169,-0.234,-0.234,-0.260,-0.266,-0.284,1.980,-0.292,-0.332,-0.284,-0.305,-0.056,-0.335,-0.383,-0.258,-0.380,-0.383,-0.385,-0.364,-0.136,-0.430,-0.409,-0.412,-0.413,-0.421
1145,1.602,0.444,0.072,0.471,0.463,0.287,-0.298,-0.263,-0.069,-0.224,-0.157,-0.292,2.098,-0.133,-0.311,0.422,-0.336,0.369,-0.219,-0.419,0.194,0.104,0.112,-0.346,-0.387,-0.267,-0.359,-0.399,-0.428,-0.335
199,1.316,0.196,0.319,-0.025,-0.024,-0.067,-0.337,-0.295,0.557,-0.164,0.014,-0.332,-0.133,1.824,-0.298,-0.169,-0.370,-0.219,0.238,-0.440,-0.295,-0.293,-0.309,-0.326,-0.422,-0.370,-0.420,-0.437,-0.453,-0.239
259,1.275,0.117,-0.018,-0.256,-0.258,-0.264,-0.324,-0.006,-0.224,-0.345,-0.300,-0.284,-0.311,-0.298,1.760,-0.323,-0.350,-0.378,-0.361,-0.398,-0.416,-0.412,-0.423,-0.341,-0.403,-0.445,-0.521,-0.418,-0.385,-0.436
717,1.363,0.333,0.034,0.316,0.271,0.154,-0.336,-0.291,-0.121,-0.286,-0.196,-0.305,0.422,-0.169,-0.323,1.782,-0.348,0.178,-0.252,-0.424,0.007,-0.053,-0.036,-0.359,-0.388,-0.283,-0.402,-0.421,-0.445,-0.361
280,1.089,0.880,-0.126,-0.229,-0.254,-0.238,-0.272,-0.293,-0.322,-0.324,-0.337,-0.056,-0.336,-0.370,-0.350,-0.348,1.512,-0.370,-0.419,-0.300,-0.417,-0.424,-0.427,-0.402,-0.303,-0.456,-0.465,-0.453,-0.450,-0.446
506,1.271,0.324,-0.033,0.351,0.359,0.234,-0.317,-0.316,-0.169,-0.272,-0.225,-0.335,0.369,-0.219,-0.378,0.178,-0.370,1.704,-0.287,-0.444,0.060,-0.021,-0.026,-0.387,-0.423,-0.298,-0.380,-0.427,-0.447,-0.374
727,1.016,0.049,0.233,-0.113,-0.105,-0.149,-0.385,-0.348,0.554,-0.209,0.001,-0.383,-0.219,0.238,-0.361,-0.252,-0.419,-0.287,1.463,-0.468,-0.349,-0.341,-0.340,-0.374,-0.452,-0.407,-0.436,-0.462,-0.475,-0.236
419,0.675,0.201,-0.272,-0.334,-0.347,-0.343,-0.393,-0.390,-0.403,-0.412,-0.422,-0.258,-0.419,-0.440,-0.398,-0.424,-0.300,-0.444,-0.468,1.055,-0.471,-0.479,-0.476,-0.452,-0.405,-0.492,-0.509,-0.495,-0.496,-0.500
49,0.846,0.139,-0.162,0.129,0.197,0.014,-0.417,-0.367,-0.257,-0.317,-0.298,-0.380,0.194,-0.295,-0.416,0.007,-0.417,0.060,-0.349,-0.471,1.174,-0.093,-0.055,-0.436,-0.445,-0.368,-0.409,-0.458,-0.473,-0.416
173,0.859,0.084,-0.151,0.125,0.131,-0.015,-0.404,-0.373,-0.248,-0.313,-0.285,-0.383,0.104,-0.293,-0.412,-0.053,-0.424,-0.021,-0.341,-0.479,-0.093,1.141,-0.152,-0.428,-0.455,-0.375,-0.409,-0.451,-0.482,-0.418
1112,0.785,0.103,-0.144,0.090,0.206,0.002,-0.422,-0.382,-0.252,-0.328,-0.276,-0.385,0.112,-0.309,-0.423,-0.036,-0.427,-0.026,-0.340,-0.476,-0.055,-0.152,1.140,-0.439,-0.447,-0.359,-0.418,-0.469,-0.482,-0.405
91,0.762,-0.046,-0.074,-0.280,-0.284,-0.293,-0.383,-0.378,-0.251,-0.381,-0.302,-0.364,-0.346,-0.326,-0.341,-0.359,-0.402,-0.387,-0.374,-0.452,-0.436,-0.428,-0.439,1.049,-0.458,-0.441,-0.515,-0.447,-0.505,-0.439
336,0.627,0.172,-0.259,-0.303,-0.312,-0.328,-0.387,-0.355,-0.392,-0.386,-0.403,-0.136,-0.387,-0.422,-0.403,-0.388,-0.303,-0.423,-0.452,-0.405,-0.445,-0.455,-0.447,-0.458,0.926,-0.482,-0.485,-0.496,-0.474,-0.485
1042,0.608,-0.040,-0.208,-0.086,-0.103,-0.139,-0.408,-0.418,-0.320,-0.398,-0.341,-0.430,-0.267,-0.370,-0.445,-0.283,-0.456,-0.298,-0.407,-0.492,-0.368,-0.375,-0.359,-0.441,-0.482,0.953,-0.497,-0.487,-0.504,-0.449
6,0.374,-0.017,-0.283,-0.201,-0.188,-0.249,-0.481,-0.446,-0.377,-0.344,-0.351,-0.409,-0.359,-0.420,-0.521,-0.402,-0.465,-0.380,-0.436,-0.509,-0.409,-0.409,-0.418,-0.515,-0.485,-0.497,0.730,-0.502,-0.494,-0.454
1154,0.495,-0.082,-0.303,-0.316,-0.341,-0.333,-0.429,-0.403,-0.395,-0.432,-0.415,-0.412,-0.399,-0.437,-0.418,-0.421,-0.453,-0.427,-0.462,-0.495,-0.458,-0.451,-0.469,-0.447,-0.496,-0.487,-0.502,0.791,-0.503,-0.496
23,0.423,-0.060,-0.306,-0.331,-0.361,-0.337,-0.431,0.163,-0.417,-0.423,-0.415,-0.413,-0.428,-0.453,-0.385,-0.445,-0.450,-0.447,-0.475,-0.496,-0.473,-0.482,-0.482,-0.505,-0.474,-0.504,-0.494,-0.503,0.750,-0.491
393,0.554,-0.064,0.300,-0.234,-0.223,-0.251,-0.433,-0.395,-0.118,-0.297,0.210,-0.421,-0.335,-0.239,-0.436,-0.361,-0.446,-0.374,-0.236,-0.500,-0.416,-0.418,-0.405,-0.439,-0.485,-0.449,-0.454,-0.496,-0.491,0.890
